P11,\sigma_{sca} radii (um),\sigma_{sca} (m^{2}),radii (um)
1635.44371105246,5.98933801457425,1.12695745277958e-10,14.74
1635.60364625118,5.98963086554217,1.12706766150333e-10,14.75
1636.87261081933,5.99195390869452,1.12794208418613e-10,14.76
1637.60101868199,5.99328696933069,1.12844401810409e-10,14.77
1644.86398877729,6.00656276301475,1.13344881174076e-10,14.78
1669.03935226413,6.05054243729195,1.15010765843235e-10,14.79
1652.98371357904,6.02136994338447,1.13904398100156e-10,14.8
1668.01273354448,6.04868132011771,1.14940023230117e-10,14.81
1660.56476462804,6.03516200110682,1.14426795900939e-10,14.82
1654.5964147647,6.02430654312697,1.14015526695289e-10,14.83
1654.14923090105,6.02349240056637,1.13984711988277e-10,14.84
1686.47049789514,6.08205575751024,1.162119175152e-10,14.85
1656.40614946481,6.02760022156432,1.14140232546922e-10,14.86
1666.93974985697,6.04673553747428,1.14866085683066e-10,14.87
1680.06959183447,6.07050273073671,1.15770841571048e-10,14.88
1673.73875123875,6.05905449728713,1.15334593723231e-10,14.89
1688.27520460789,6.08530911769978,1.16336276896466e-10,14.9
1675.37145021537,6.06200902072573,1.15447100333359e-10,14.91
1675.0658327952,6.06145608661231,1.15426040737909e-10,14.92
1674.17040429882,6.05983575445999,1.15364338228027e-10,14.93
1674.01453350288,6.05955365252874,1.15353597426985e-10,14.94
1677.38140055209,6.06564423990679,1.15585602716313e-10,14.95
1694.28042132463,6.0961222721823,1.1675008653655e-10,14.96
1689.15554837545,6.08689548992019,1.16396939942412e-10,14.97
1698.95183847588,6.10452050645769,1.17071986234966e-10,14.98
1713.43407700647,6.13048343206625,1.18069933552546e-10,14.99
1696.25681425792,6.09967682586006,1.16886276533842e-10,15
1696.16216989079,6.09950665466281,1.16879754745646e-10,15.01
1696.39367204324,6.09992288866645,1.16895707179489e-10,15.02
1694.72154882439,6.09691582209451,1.16780483909454e-10,15.03
1700.04138150159,6.1064776165963,1.17147064858869e-10,15.04
1726.72581432264,6.15421570155967,1.18985845382933e-10,15.05
1707.83488556408,6.12045858216854,1.17684102448553e-10,15.06
1727.73530648152,6.15601440193495,1.19055407832823e-10,15.07
1720.06499448513,6.1423343334383,1.18526859206474e-10,15.08
1718.96180891409,6.14036428536759,1.18450840497137e-10,15.09
1718.06894513297,6.13876936308325,1.18389314717579e-10,15.1
1717.73858259483,6.13817913155224,1.18366549976612e-10,15.11
1716.96985591749,6.13680549119374,1.18313578281388e-10,15.12
1725.01110849385,6.15115925491601,1.1886768781505e-10,15.13
1737.97967628791,6.17423805022608,1.19761330563414e-10,15.14
1731.22107517893,6.16222126412921,1.19295606439822e-10,15.15
1754.61662286612,6.20371935391011,1.20907755280517e-10,15.16
1739.93428047591,6.17770897699366,1.19896019133984e-10,15.17
1741.61995508688,6.1807007814254,1.20012176208236e-10,15.18
1740.09660066654,6.17799713256479,1.19907204352242e-10,15.19
1738.13477654868,6.17451354382955,1.1977201826814e-10,15.2
1739.86415490985,6.17758448387087,1.19891186896178e-10,15.21
1754.20279238866,6.20298772983283,1.20879238900674e-10,15.22
1747.23546107154,6.1906569805593,1.20399131520594e-10,15.23
1757.29737972802,6.20845666109442,1.21092481841522e-10,15.24
1768.79768849838,6.22873858247485,1.21884949267361e-10,15.25
1761.2171688358,6.21537702797214,1.21362588083546e-10,15.26
1762.39375923169,6.21745278901143,1.21443664999037e-10,15.27
1803.29969398368,6.28919379952765,1.24262425909005e-10,15.28
1758.61078308686,6.2107763267589,1.21182986314024e-10,15.29
1761.94729807378,6.21666521614969,1.21412900092493e-10,15.3
1789.72810187433,6.26548293933003,1.23327229743563e-10,15.31
1765.96066563311,6.22374135600774,1.21689454672217e-10,15.32
1786.25950982534,6.25940856854993,1.2308821475125e-10,15.33
1781.13117916434,6.25041676479772,1.22734829891858e-10,15.34
1782.27318821841,6.25242023562934,1.22813523863771e-10,15.35
1781.45924018029,6.2509923607131,1.22757436038703e-10,15.36
1778.61348559862,6.24599760711138,1.22561339755296e-10,15.37
1778.00958005539,6.24493714264121,1.22519725614246e-10,15.38
1784.18893280316,6.25577965977714,1.22945534682781e-10,15.39
1792.83735152199,6.27092301064623,1.23541483040042e-10,15.4
1787.37409060264,6.26136112036581,1.23165018685571e-10,15.41
1816.37617845879,6.31195540517752,1.25163505018961e-10,15.42
1798.42154718192,6.28068151871848,1.23926280809247e-10,15.43
1802.49202669137,6.2877852302712,1.24206770879836e-10,15.44
1800.63167480806,6.28453958126811,1.24078577081081e-10,15.45
1796.94253450358,6.27809838734857,1.23824364470009e-10,15.46
1797.591460182,6.27923188255864,1.23869080874777e-10,15.47
1810.92290964495,6.30247315584059,1.24787729204102e-10,15.48
1801.57787286518,6.28619056804326,1.24143778038171e-10,15.49
1811.29747448063,6.30312491267495,1.24813539852935e-10,15.5
1828.87376183623,6.33363289796644,1.26024693003222e-10,15.51
1819.37650702835,6.31716636485822,1.25370252742493e-10,15.52
1822.16081230586,6.32199829364532,1.25562114655079e-10,15.53
1818.4904949111,6.31562798961899,1.25309199099861e-10,15.54
1815.87096953685,6.31107753692747,1.25128691900298e-10,15.55
1818.21540904668,6.3151502841547,1.2529024338387e-10,15.56
1850.20634899539,6.37046459731482,1.27494686615574e-10,15.57
1821.39214708245,6.32066470859833,1.25509147194545e-10,15.58
1865.01164763903,6.39590194983321,1.28514895475978e-10,15.59
1838.57432202546,6.3504078478899,1.26693142704517e-10,15.6
1842.61383170174,6.35738022286581,1.26971498694669e-10,15.61
1842.18267519299,6.35663639196166,1.2694178840641e-10,15.62
1837.892641418,6.34923048150373,1.26646169211281e-10,15.63
1835.91133889524,6.34580722971791,1.26509640902227e-10,15.64
1841.03344015381,6.35465330715026,1.26862596503709e-10,15.65
1845.08141046291,6.3616356147564,1.27141535502198e-10,15.66
1844.16857343205,6.36006173975891,1.27078633398742e-10,15.67
1876.77830005055,6.41604660254433,1.29325716205533e-10,15.68
1858.12424716193,6.38408114346924,1.28040295999059e-10,15.69
1866.20335225672,6.39794504932443,1.28597013887718e-10,15.7
1863.37341433916,6.39309224042589,1.28402007504708e-10,15.71
1858.48383007511,6.38469883506031,1.28065074268172e-10,15.72
1857.22482308306,6.3825358508626,1.27978318160138e-10,15.73
1870.05574961178,6.40454527318744,1.28862476274532e-10,15.74
1859.58016537739,6.38658175128816,1.28140620936718e-10,15.75
1869.59817226043,6.40376167244364,1.28830945369319e-10,15.76
1893.38118088339,6.44436382600664,1.30469793507965e-10,15.77
1882.31800563793,6.42550878027847,1.29707448236769e-10,15.78
1888.56350569177,6.43615981860639,1.30137815407735e-10,15.79
1883.55886978095,6.42762634750995,1.29792954150816e-10,15.8
1879.40404043264,6.4205332764087,1.29506651671099e-10,15.81
1879.44511789593,6.42060344167737,1.2950948225176e-10,15.82
1914.18016126965,6.47966313762108,1.31903017152295e-10,15.83
1881.44174956011,6.42401300578076,1.29647066866822e-10,15.84
1897.9504466671,6.45213517903242,1.30784654123091e-10,15.85
1899.74436258806,6.4551836923115,1.30908269928584e-10,15.86
1907.85706839965,6.46895218057155,1.31467303187558e-10,15.87
1946.43744918292,6.53403187810369,1.34125813985633e-10,15.88
1904.38049117214,6.46305549495899,1.31227737949682e-10,15.89
1899.9961471984,6.45561145040702,1.30925619993352e-10,15.9
1902.54787530884,6.45994499552315,1.31101455394601e-10,15.91
1900.7460401156,6.45688527923543,1.30977293885037e-10,15.92
1903.523316538,6.46160079859196,1.31168671450741e-10,15.93
1936.7001268841,6.51766768774025,1.33454831067627e-10,15.94
1918.76107397096,6.48741189455207,1.32218680337422e-10,15.95
1931.68911004858,6.50923032161376,1.33109530111646e-10,15.96
1928.32325609808,6.50355687482613,1.32877594633289e-10,15.97
1923.90556139615,6.49610293713443,1.32573178532949e-10,15.98
1919.70687163684,6.48901058841327,1.32283853704208e-10,15.99
1931.74829242375,6.50933003454333,1.33113608272106e-10,16
1917.55370763939,6.48537049519311,1.32135482702652e-10,16.01
1925.32695294762,6.49850217158921,1.32671124294789e-10,16.02
1952.18294965732,6.54366836050459,1.3452172700519e-10,16.03
1940.8584235797,6.52466099127596,1.33741372476561e-10,16.04
1951.93510804285,6.5432529678774,1.34504648645803e-10,16.05
1946.64399083358,6.53437854065146,1.34140046432213e-10,16.06
1942.12452773415,6.52678880067527,1.33828617638422e-10,16.07
1939.20653558528,6.52188379142252,1.33627543582672e-10,16.08
1960.58708927579,6.55773846660181,1.35100842490072e-10,16.09
1937.25859905201,6.5186073462824,1.33493314469259e-10,16.1
1949.87005236929,6.53979082476765,1.34362349044417e-10,16.11
1952.76877214714,6.54465011801507,1.34562095072672e-10,16.12
1964.77287801353,6.56473501185749,1.35389278330564e-10,16.13
1969.10921642971,6.57197534567053,1.35688088302614e-10,16.14
1965.6345851808,6.56617442991028,1.35448657158934e-10,16.15
1960.57147941116,6.55771236074452,1.35099766839888e-10,16.16
1960.8710935606,6.55821341576169,1.35120412759793e-10,16.17
1955.71593610567,6.54958692496758,1.34765179310007e-10,16.18
1958.2057399517,6.55375470812662,1.34936747611702e-10,16.19
1989.26477500578,6.6055246762469,1.37076974804714e-10,16.2
1971.98994403363,6.5767808565783,1.35886594519656e-10,16.21
1989.46278867315,6.60585342876756,1.37090619601944e-10,16.22
1987.11825864535,6.60195986829451,1.36929061880927e-10,16.23
1985.64533090201,6.59951260264613,1.36827564844585e-10,16.24
1980.52288653125,6.59099459939499,1.36474585599805e-10,16.25
1996.64550705712,6.61776750827335,1.37585568951734e-10,16.26
1976.35736812633,6.58405972356588,1.36187546554719e-10,16.27
1981.07744580728,6.59191729546461,1.36512799370472e-10,16.28
2004.3780185462,6.63056960928267,1.38118403643166e-10,16.29
1996.23299447025,6.61708384825435,1.37557143385571e-10,16.3
2011.93540945586,6.64305793754119,1.3863917106253e-10,16.31
2007.24310738685,6.63530683623146,1.38315832218666e-10,16.32
2005.8839103386,6.63305991937999,1.38222172178093e-10,16.33
2002.25054641447,6.62704978989641,1.37971803025961e-10,16.34
2004.97522131385,6.63155732207304,1.38159555906938e-10,16.35
1999.68074626642,6.622795661599,1.37794722310224e-10,16.36
2008.16178154647,6.63682508471892,1.38379136549097e-10,16.37
2010.57709753166,6.64081510502839,1.38545572014404e-10,16.38
2024.18040437237,6.66324268519546,1.39482953589997e-10,16.39
2031.41575948663,6.67514081486191,1.39981530050587e-10,16.4
2029.87698362403,6.6726121617782,1.39875495528287e-10,16.41
2026.64627145993,6.66730004832916,1.39652872448904e-10,16.42
2026.91868061536,6.6677481217234,1.39671643717266e-10,16.43
2021.99726663896,6.65964846481397,1.39332517147429e-10,16.44
2023.73979908888,6.6625174485253,1.3945259220216e-10,16.45
2053.74117101179,6.71172073452632,1.41519937562544e-10,16.46
2034.83634771049,6.68075840059606,1.40217237178e-10,16.47
2054.09636859204,6.71230111045885,1.41544413645552e-10,16.48
2051.21871467899,6.70759771640357,1.4134611923151e-10,16.49
2053.4229819083,6.71120078606405,1.41498011673005e-10,16.5
2048.31640520463,6.70285068104736,1.41146125843153e-10,16.51
2087.54094797413,6.76672496174084,1.43849024787777e-10,16.52
2045.35391605135,6.69800174573487,1.40941985571769e-10,16.53
2048.3114736812,6.70284261215599,1.41145786019957e-10,16.54
2061.99937075668,6.72520128517762,1.42088996569965e-10,16.55
2061.60584103348,6.72455950688147,1.42061879081821e-10,16.56
2080.17410826233,6.7547746728016,1.43341387939102e-10,16.57
2073.12602167075,6.74332163339879,1.42855715845434e-10,16.58
2075.17366790893,6.74665103285554,1.42996815791166e-10,16.59
2070.15843353475,6.73849352175575,1.4265122421151e-10,16.6
2068.33985635393,6.73553308094123,1.42525909039026e-10,16.61
2067.83333946974,6.73470829624362,1.42491005790829e-10,16.62
2074.20701220293,6.7450794900789,1.42930205131027e-10,16.63
2075.76412813814,6.74761079488565,1.43037503437667e-10,16.64
2090.1327684108,6.77092432744654,1.44027622885506e-10,16.65
2098.25762392029,6.78407167968467,1.44587493360246e-10,16.66
2096.47345360132,6.78118678287418,1.44464549108212e-10,16.67
2094.4855584162,6.77797102891821,1.44327566509601e-10,16.68
2094.44357263233,6.7779030934169,1.44324673338059e-10,16.69
2088.62587007079,6.76848311068558,1.43923784991032e-10,16.7
2088.91704831575,6.76895489607735,1.43943849606587e-10,16.71
2126.5712352573,6.82968998726619,1.46538537905265e-10,16.72
2098.40394481956,6.78430821740832,1.44597576093563e-10,16.73
2118.81083706913,6.81721696144377,1.46003781587112e-10,16.74
2114.49247093458,6.81026630456157,1.45706210055528e-10,16.75
2120.32688391873,6.81965544533748,1.46108249890385e-10,16.76
2113.60746577621,6.80884096215058,1.45645225800783e-10,16.77
2117.60533325113,6.81527734743865,1.45920712295098e-10,16.78
2108.98108822271,6.80138510155109,1.45326429707218e-10,16.79
2110.07383052976,6.8031468998947,1.45401728788352e-10,16.8
2116.21449356981,6.81303884837145,1.4582487181255e-10,16.81
2123.27947216195,6.82440203175384,1.46311707906286e-10,16.82
2145.62932968114,6.8602251868775,1.47851799951619e-10,16.83
2135.09542695187,6.84336443235268,1.4712592598192e-10,16.84
2142.86208906615,6.85579990745379,1.47661113936953e-10,16.85
2134.88974404362,6.84303479907688,1.47111752709872e-10,16.86
2138.67982063285,6.84910633634714,1.4737292067487e-10,16.87
2130.7967681628,6.83647197454528,1.46829712451209e-10,16.88
2134.78112041481,6.84286070935415,1.47104267633668e-10,16.89
2135.29313292827,6.84368126660527,1.4713954957667e-10,16.9
2149.52706187075,6.86645347327822,1.48120386287567e-10,16.91
2161.84908433557,6.88610609558025,1.48969476657122e-10,16.92
2160.23655674879,6.88353743629492,1.48858360024404e-10,16.93
2163.14011114635,6.88816193305363,1.49058439198378e-10,16.94
2172.72009115482,6.90339801351499,1.49718579917074e-10,16.95
2155.20633054244,6.87551842310491,1.48511735382168e-10,16.96
2153.51390213197,6.87281830853233,1.48395112914663e-10,16.97
2193.76600845539,6.93675210418048,1.51168819579386e-10,16.98
2159.32663845778,6.88208756815415,1.48795659046526e-10,16.99
2180.70642887036,6.91607389791134,1.50268905357694e-10,17
2176.42554957073,6.90928219464389,1.49973916982457e-10,17.01
2188.37544342036,6.92822430035298,1.5079736457914e-10,17.02
2183.35493530157,6.92027247037139,1.50451409594387e-10,17.03
2180.33216038458,6.91548037932868,1.50243115129848e-10,17.04
2179.026716406,6.91340979483183,1.50153159125193e-10,17.05
2177.46320096933,6.91092906283064,1.50045419839396e-10,17.06
2178.37021801844,6.91236827839437,1.5010792089745e-10,17.07
2185.57841497035,6.9237952987992,1.50604625933592e-10,17.08
2212.97344508971,6.96705316121049,1.52492372552659e-10,17.09
2198.35356555917,6.94400131099629,1.51484940619396e-10,17.1
2215.8163846315,6.97152690528428,1.52688274856283e-10,17.11
2206.68890663266,6.9571533941185,1.52059315309319e-10,17.12
2205.39544031301,6.95511410288913,1.51970184665507e-10,17.13
2203.63698303843,6.95234074313927,1.51849012257212e-10,17.14
2206.26066008171,6.95647828275583,1.52029805541484e-10,17.15
2202.36272003872,6.95033034130946,1.51761204882699e-10,17.16
2214.14688875117,6.96890007918994,1.52573232631839e-10,17.17
2228.94933718638,6.99215620269565,1.53593245089052e-10,17.18
2225.11148408469,6.98613398651259,1.53328784922897e-10,17.19
2237.21150111279,7.00510331272701,1.54162577261723e-10,17.2
2231.34304718075,6.99590969828231,1.53758191720948e-10,17.21
2229.89626810624,6.99364129383919,1.53658496546512e-10,17.22
2227.41175846181,6.98974411437572,1.53487293059571e-10,17.23
2230.11261390399,6.9939805491286,1.53673404580797e-10,17.24
2227.38160708619,6.98969680585435,1.53485215377701e-10,17.25
2246.15139312185,7.01908554676673,1.54778610565626e-10,17.26
2239.50584518575,7.00869438999671,1.54320676750859e-10,17.27
2254.42136245661,7.03199524867576,1.55348480596191e-10,17.28
2253.79835945228,7.03102354548237,1.55305550480401e-10,17.29
2250.74602431978,7.02626084982471,1.55095219069867e-10,17.3
2251.97212912569,7.02817438408523,1.55179707942188e-10,17.31
2249.54425767846,7.02438479334103,1.55012407300573e-10,17.32
2246.90711047481,7.02026623268819,1.54830685809631e-10,17.33
2251.54254314766,7.02750400519219,1.55150105876627e-10,17.34
2280.93621010748,7.07322694953124,1.57175575284167e-10,17.35
2258.68786239844,7.03864614067627,1.55642478113455e-10,17.36
2283.58170364538,7.07732762396531,1.5735787190732e-10,17.37
2282.41913988033,7.07552587277451,1.57277761543967e-10,17.38
2273.1991784507,7.06122041741169,1.56642429115388e-10,17.39
2272.58598341111,7.06026797175457,1.56600174850371e-10,17.4
2289.23063591373,7.08607586592086,1.57747130570093e-10,17.41
2268.14059540024,7.05335932359958,1.56293850449508e-10,17.42
2276.56895076314,7.06645222761555,1.56874634601643e-10,17.43
2292.27649415999,7.09078836798385,1.57957015669014e-10,17.44
2282.77048005169,7.07607043112714,1.57301971819252e-10,17.45
2305.05614656285,7.11052679417812,1.58837640567444e-10,17.46
2290.27999979143,7.0876997783375,1.57819440514768e-10,17.47
2294.9424840908,7.0949105751334,1.58140724665005e-10,17.48
2292.85080884538,7.09167658737151,1.57996590752556e-10,17.49
